daytype,whatday,poi,dt,dt_scale
0,3,0,2019-09-25 18:30:00,0.7708333333333334
0,3,0,2019-09-25 18:40:00,0.7777777777777778
0,3,0,2019-09-25 18:50:00,0.7847222222222222
0,3,0,2019-09-25 19:00:00,0.7916666666666666
0,3,0,2019-09-25 19:10:00,0.7986111111111112
0,3,0,2019-09-25 19:20:00,0.8055555555555556
0,3,0,2019-09-25 19:30:00,0.8125
0,3,0,2019-09-25 19:40:00,0.8194444444444444
0,3,0,2019-09-25 19:50:00,0.8263888888888888
0,3,0,2019-09-25 20:00:00,0.8333333333333334
0,3,0,2019-09-25 20:10:00,0.8402777777777778
0,3,0,2019-09-25 20:20:00,0.8472222222222222
0,3,0,2019-09-25 20:30:00,0.8541666666666666
0,3,0,2019-09-25 20:40:00,0.8611111111111112
0,3,0,2019-09-25 20:50:00,0.8680555555555556
0,3,0,2019-09-25 21:00:00,0.875
0,3,0,2019-09-25 21:10:00,0.8819444444444444
0,3,0,2019-09-25 21:20:00,0.8888888888888888
0,3,0,2019-09-25 21:30:00,0.8958333333333334
0,3,0,2019-09-25 21:40:00,0.9027777777777778
0,3,0,2019-09-25 21:50:00,0.9097222222222222
0,3,0,2019-09-25 22:00:00,0.9166666666666666
0,3,0,2019-09-25 22:10:00,0.9236111111111112
0,3,0,2019-09-25 22:20:00,0.9305555555555556
0,3,0,2019-09-25 22:30:00,0.9375
0,3,0,2019-09-25 22:40:00,0.9444444444444444
0,3,0,2019-09-25 22:50:00,0.9513888888888888
0,4,3,2019-09-26 23:00:00,0.9583333333333334
0,4,3,2019-09-26 23:10:00,0.9652777777777778
0,4,3,2019-09-26 23:20:00,0.9722222222222222
0,4,3,2019-09-26 23:30:00,0.9791666666666666
0,4,3,2019-09-26 23:40:00,0.9861111111111112
0,4,3,2019-09-26 23:50:00,0.9930555555555556
0,5,3,2019-09-27 06:00:00,0.25
0,5,3,2019-09-27 06:10:00,0.2569444444444444
0,5,3,2019-09-27 06:20:00,0.2638888888888889
0,5,3,2019-09-27 06:30:00,0.2708333333333333
0,5,3,2019-09-27 06:40:00,0.2777777777777778
0,5,3,2019-09-27 06:50:00,0.2847222222222222
0,5,3,2019-09-27 07:00:00,0.2916666666666667
0,5,3,2019-09-27 07:10:00,0.2986111111111111
0,5,3,2019-09-27 07:20:00,0.3055555555555556
0,5,3,2019-09-27 07:30:00,0.3125
0,5,3,2019-09-27 07:40:00,0.3194444444444444
0,5,2,2019-09-27 07:50:00,0.3263888888888889
0,5,2,2019-09-27 08:00:00,0.3333333333333333
0,5,1,2019-09-27 08:10:00,0.3402777777777778
0,5,1,2019-09-27 08:20:00,0.3472222222222222
0,5,1,2019-09-27 08:30:00,0.3541666666666667
0,5,1,2019-09-27 08:40:00,0.3611111111111111
0,5,1,2019-09-27 08:50:00,0.3680555555555556
0,5,1,2019-09-27 09:00:00,0.375
0,5,1,2019-09-27 09:10:00,0.3819444444444444
0,5,1,2019-09-27 09:20:00,0.3888888888888889
0,5,1,2019-09-27 09:30:00,0.3958333333333333
0,5,1,2019-09-27 09:40:00,0.4027777777777778
0,5,1,2019-09-27 09:50:00,0.4097222222222222
0,5,1,2019-09-27 10:00:00,0.4166666666666667
0,5,1,2019-09-27 10:10:00,0.4236111111111111
0,5,1,2019-09-27 10:20:00,0.4305555555555556
0,5,1,2019-09-27 10:30:00,0.4375
0,5,1,2019-09-27 10:40:00,0.4444444444444444
0,5,1,2019-09-27 10:50:00,0.4513888888888889
0,5,1,2019-09-27 11:00:00,0.4583333333333333
0,5,1,2019-09-27 11:10:00,0.4652777777777778
0,5,1,2019-09-27 11:20:00,0.4722222222222222
0,5,1,2019-09-27 11:30:00,0.4791666666666667
0,5,1,2019-09-27 11:40:00,0.4861111111111111
0,5,0,2019-09-27 11:50:00,0.4930555555555556
0,5,0,2019-09-27 12:00:00,0.5
0,5,0,2019-09-27 12:10:00,0.5069444444444444
0,5,0,2019-09-27 12:20:00,0.5138888888888888
0,5,0,2019-09-27 12:30:00,0.5208333333333334
0,5,2,2019-09-27 12:40:00,0.5277777777777778
0,5,2,2019-09-27 12:50:00,0.5347222222222222
0,5,2,2019-09-27 13:00:00,0.5416666666666666
0,5,3,2019-09-27 13:10:00,0.5486111111111112
0,5,3,2019-09-27 13:20:00,0.5555555555555556
0,5,3,2019-09-27 13:30:00,0.5625
0,5,3,2019-09-27 13:40:00,0.5694444444444444
0,5,3,2019-09-27 13:50:00,0.5763888888888888
0,5,3,2019-09-27 14:00:00,0.5833333333333334
0,5,3,2019-09-27 14:10:00,0.5902777777777778
0,5,3,2019-09-27 14:20:00,0.5972222222222222
0,5,3,2019-09-27 14:30:00,0.6041666666666666
0,5,3,2019-09-27 14:40:00,0.6111111111111112
0,5,3,2019-09-27 14:50:00,0.6180555555555556
0,5,3,2019-09-27 15:00:00,0.625
0,5,3,2019-09-27 15:10:00,0.6319444444444444
0,5,3,2019-09-27 15:20:00,0.6388888888888888
0,5,3,2019-09-27 15:30:00,0.6458333333333334
0,5,3,2019-09-27 15:40:00,0.6527777777777778
0,5,3,2019-09-27 15:50:00,0.6597222222222222
0,5,3,2019-09-27 16:00:00,0.6666666666666666
0,5,3,2019-09-27 16:10:00,0.6736111111111112
0,5,3,2019-09-27 16:20:00,0.6805555555555556
0,5,3,2019-09-27 16:30:00,0.6875
0,5,3,2019-09-27 16:40:00,0.6944444444444444
0,5,3,2019-09-27 16:50:00,0.7013888888888888
0,5,3,2019-09-27 17:00:00,0.7083333333333334
0,5,3,2019-09-27 17:10:00,0.7152777777777778
0,5,3,2019-09-27 17:20:00,0.7222222222222222
0,5,2,2019-09-27 17:30:00,0.7291666666666666
0,5,2,2019-09-27 17:40:00,0.7361111111111112
0,5,2,2019-09-27 17:50:00,0.7430555555555556
0,5,0,2019-09-27 18:00:00,0.75
0,5,0,2019-09-27 18:10:00,0.7569444444444444
0,5,0,2019-09-27 18:20:00,0.7638888888888888
0,5,0,2019-09-27 18:30:00,0.7708333333333334
0,5,0,2019-09-27 18:40:00,0.7777777777777778
0,5,0,2019-09-27 18:50:00,0.7847222222222222
0,5,0,2019-09-27 19:00:00,0.7916666666666666
0,5,0,2019-09-27 19:10:00,0.7986111111111112
0,5,0,2019-09-27 19:20:00,0.8055555555555556
0,5,0,2019-09-27 19:30:00,0.8125
0,5,0,2019-09-27 19:40:00,0.8194444444444444
0,5,0,2019-09-27 19:50:00,0.8263888888888888
0,5,0,2019-09-27 20:00:00,0.8333333333333334
0,5,0,2019-09-27 20:10:00,0.8402777777777778
0,5,0,2019-09-27 20:20:00,0.8472222222222222
0,5,0,2019-09-27 20:30:00,0.8541666666666666
0,5,0,2019-09-27 20:40:00,0.8611111111111112
0,5,0,2019-09-27 20:50:00,0.8680555555555556
0,5,0,2019-09-27 21:00:00,0.875
0,5,0,2019-09-27 21:10:00,0.8819444444444444
0,5,0,2019-09-27 21:20:00,0.8888888888888888
0,5,0,2019-09-27 21:30:00,0.8958333333333334
0,5,0,2019-09-27 21:40:00,0.9027777777777778
0,5,0,2019-09-27 21:50:00,0.9097222222222222
0,5,0,2019-09-27 22:00:00,0.9166666666666666
0,5,0,2019-09-27 22:10:00,0.9236111111111112
0,5,0,2019-09-27 22:20:00,0.9305555555555556
0,5,0,2019-09-27 22:30:00,0.9375
0,5,0,2019-09-27 22:40:00,0.9444444444444444
0,5,0,2019-09-27 22:50:00,0.9513888888888888
0,5,0,2019-09-27 23:00:00,0.9583333333333334
0,5,0,2019-09-27 23:10:00,0.9652777777777778
0,5,0,2019-09-27 23:20:00,0.9722222222222222
0,5,0,2019-09-27 23:30:00,0.9791666666666666
0,5,3,2019-09-27 23:40:00,0.9861111111111112
0,5,3,2019-09-27 23:50:00,0.9930555555555556
0,1,3,2019-09-30 06:00:00,0.25
0,1,3,2019-09-30 06:10:00,0.2569444444444444
0,1,3,2019-09-30 06:20:00,0.2638888888888889
0,1,3,2019-09-30 06:30:00,0.2708333333333333
0,1,3,2019-09-30 06:40:00,0.2777777777777778
0,1,3,2019-09-30 06:50:00,0.2847222222222222
0,1,3,2019-09-30 07:00:00,0.2916666666666667
0,1,3,2019-09-30 07:10:00,0.2986111111111111
0,1,3,2019-09-30 07:20:00,0.3055555555555556
0,1,3,2019-09-30 07:30:00,0.3125
0,1,3,2019-09-30 07:40:00,0.3194444444444444
0,1,2,2019-09-30 07:50:00,0.3263888888888889
0,1,2,2019-09-30 08:00:00,0.3333333333333333
0,1,1,2019-09-30 08:10:00,0.3402777777777778
0,1,1,2019-09-30 08:20:00,0.3472222222222222
0,1,1,2019-09-30 08:30:00,0.3541666666666667
0,1,1,2019-09-30 08:40:00,0.3611111111111111
0,1,1,2019-09-30 08:50:00,0.3680555555555556
0,1,1,2019-09-30 09:00:00,0.375
0,1,1,2019-09-30 09:10:00,0.3819444444444444
0,1,1,2019-09-30 09:20:00,0.3888888888888889
0,1,1,2019-09-30 09:30:00,0.3958333333333333
0,1,1,2019-09-30 09:40:00,0.4027777777777778
0,1,1,2019-09-30 09:50:00,0.4097222222222222
0,1,1,2019-09-30 10:00:00,0.4166666666666667
0,1,1,2019-09-30 10:10:00,0.4236111111111111
0,1,1,2019-09-30 10:20:00,0.4305555555555556
0,1,1,2019-09-30 10:30:00,0.4375
0,1,1,2019-09-30 10:40:00,0.4444444444444444
0,1,1,2019-09-30 10:50:00,0.4513888888888889
0,1,1,2019-09-30 11:00:00,0.4583333333333333
0,1,1,2019-09-30 11:10:00,0.4652777777777778
0,1,1,2019-09-30 11:20:00,0.4722222222222222
0,1,1,2019-09-30 11:30:00,0.4791666666666667
0,1,1,2019-09-30 11:40:00,0.4861111111111111
0,1,0,2019-09-30 11:50:00,0.4930555555555556
0,1,0,2019-09-30 12:00:00,0.5
0,1,0,2019-09-30 12:10:00,0.5069444444444444
0,1,0,2019-09-30 12:20:00,0.5138888888888888
0,1,0,2019-09-30 12:30:00,0.5208333333333334
0,1,0,2019-09-30 12:40:00,0.5277777777777778
0,1,0,2019-09-30 12:50:00,0.5347222222222222
0,1,5,2019-09-30 13:00:00,0.5416666666666666
0,1,5,2019-09-30 13:10:00,0.5486111111111112
0,1,5,2019-09-30 13:20:00,0.5555555555555556
0,1,5,2019-09-30 13:30:00,0.5625
0,1,5,2019-09-30 13:40:00,0.5694444444444444
0,1,0,2019-09-30 13:50:00,0.5763888888888888
0,1,0,2019-09-30 14:00:00,0.5833333333333334
0,1,0,2019-09-30 14:10:00,0.5902777777777778
0,1,0,2019-09-30 14:20:00,0.5972222222222222
0,1,0,2019-09-30 14:30:00,0.6041666666666666
0,1,0,2019-09-30 14:40:00,0.6111111111111112
0,1,0,2019-09-30 14:50:00,0.6180555555555556
0,1,0,2019-09-30 15:00:00,0.625
0,1,0,2019-09-30 15:10:00,0.6319444444444444
0,1,0,2019-09-30 15:20:00,0.6388888888888888
0,1,0,2019-09-30 15:30:00,0.6458333333333334
0,1,0,2019-09-30 15:40:00,0.6527777777777778
0,1,0,2019-09-30 15:50:00,0.6597222222222222
0,1,0,2019-09-30 16:00:00,0.6666666666666666
0,1,0,2019-09-30 16:10:00,0.6736111111111112
0,1,0,2019-09-30 16:20:00,0.6805555555555556
0,1,0,2019-09-30 16:30:00,0.6875
0,1,0,2019-09-30 16:40:00,0.6944444444444444
0,1,0,2019-09-30 16:50:00,0.7013888888888888
0,1,0,2019-09-30 17:00:00,0.7083333333333334
0,1,0,2019-09-30 17:10:00,0.7152777777777778
0,1,0,2019-09-30 17:20:00,0.7222222222222222
0,1,0,2019-09-30 17:30:00,0.7291666666666666
0,1,0,2019-09-30 17:40:00,0.7361111111111112
0,1,0,2019-09-30 17:50:00,0.7430555555555556
0,1,0,2019-09-30 18:00:00,0.75
0,1,2,2019-09-30 18:10:00,0.7569444444444444
0,1,2,2019-09-30 18:20:00,0.7638888888888888
0,1,2,2019-09-30 18:30:00,0.7708333333333334
0,1,2,2019-09-30 18:40:00,0.7777777777777778
0,1,3,2019-09-30 18:50:00,0.7847222222222222
0,1,3,2019-09-30 19:00:00,0.7916666666666666
0,1,3,2019-09-30 19:10:00,0.7986111111111112
0,1,3,2019-09-30 19:20:00,0.8055555555555556
0,1,3,2019-09-30 19:30:00,0.8125
0,1,3,2019-09-30 19:40:00,0.8194444444444444
0,1,3,2019-09-30 19:50:00,0.8263888888888888
0,1,3,2019-09-30 20:00:00,0.8333333333333334
0,1,3,2019-09-30 20:10:00,0.8402777777777778
0,1,3,2019-09-30 20:20:00,0.8472222222222222
0,1,3,2019-09-30 20:30:00,0.8541666666666666
0,1,3,2019-09-30 20:40:00,0.8611111111111112
0,1,3,2019-09-30 20:50:00,0.8680555555555556
0,1,3,2019-09-30 21:00:00,0.875
0,1,3,2019-09-30 21:10:00,0.8819444444444444
0,1,3,2019-09-30 21:20:00,0.8888888888888888
0,1,3,2019-09-30 21:30:00,0.8958333333333334
0,1,3,2019-09-30 21:40:00,0.9027777777777778
0,1,3,2019-09-30 21:50:00,0.9097222222222222
0,1,3,2019-09-30 22:00:00,0.9166666666666666
0,1,3,2019-09-30 22:10:00,0.9236111111111112
0,1,3,2019-09-30 22:20:00,0.9305555555555556
0,1,3,2019-09-30 22:30:00,0.9375
0,1,3,2019-09-30 22:40:00,0.9444444444444444
0,1,3,2019-09-30 22:50:00,0.9513888888888888
0,1,3,2019-09-30 23:00:00,0.9583333333333334
0,1,3,2019-09-30 23:10:00,0.9652777777777778
0,1,3,2019-09-30 23:20:00,0.9722222222222222
0,1,3,2019-09-30 23:30:00,0.9791666666666666
0,1,3,2019-09-30 23:40:00,0.9861111111111112
0,1,3,2019-09-30 23:50:00,0.9930555555555556
0,1,3,2019-10-07 06:00:00,0.25
0,1,3,2019-10-07 06:10:00,0.2569444444444444
0,1,3,2019-10-07 06:20:00,0.2638888888888889
0,1,3,2019-10-07 06:30:00,0.2708333333333333
0,1,3,2019-10-07 06:40:00,0.2777777777777778
0,1,3,2019-10-07 06:50:00,0.2847222222222222
0,1,3,2019-10-07 07:00:00,0.2916666666666667
0,1,3,2019-10-07 07:10:00,0.2986111111111111
0,1,3,2019-10-07 07:20:00,0.3055555555555556
0,1,3,2019-10-07 07:30:00,0.3125
0,1,2,2019-10-07 07:40:00,0.3194444444444444
0,1,2,2019-10-07 07:50:00,0.3263888888888889
0,1,1,2019-10-07 08:00:00,0.3333333333333333
0,1,1,2019-10-07 08:10:00,0.3402777777777778
0,1,1,2019-10-07 08:20:00,0.3472222222222222
0,1,1,2019-10-07 08:30:00,0.3541666666666667
0,1,1,2019-10-07 08:40:00,0.3611111111111111
0,1,1,2019-10-07 08:50:00,0.3680555555555556
0,1,1,2019-10-07 09:00:00,0.375
0,1,1,2019-10-07 09:10:00,0.3819444444444444
0,1,1,2019-10-07 09:20:00,0.3888888888888889
0,1,1,2019-10-07 09:30:00,0.3958333333333333
0,1,1,2019-10-07 09:40:00,0.4027777777777778
0,1,1,2019-10-07 09:50:00,0.4097222222222222
0,1,1,2019-10-07 10:00:00,0.4166666666666667
0,1,1,2019-10-07 10:10:00,0.4236111111111111
0,1,1,2019-10-07 10:20:00,0.4305555555555556
0,1,1,2019-10-07 10:30:00,0.4375
0,1,1,2019-10-07 10:40:00,0.4444444444444444
0,1,1,2019-10-07 10:50:00,0.4513888888888889
0,1,1,2019-10-07 11:00:00,0.4583333333333333
0,1,1,2019-10-07 11:10:00,0.4652777777777778
0,1,1,2019-10-07 11:20:00,0.4722222222222222
0,1,1,2019-10-07 11:30:00,0.4791666666666667
0,1,1,2019-10-07 11:40:00,0.4861111111111111
0,1,1,2019-10-07 11:50:00,0.4930555555555556
0,1,0,2019-10-07 12:00:00,0.5
0,1,0,2019-10-07 12:10:00,0.5069444444444444
0,1,0,2019-10-07 12:20:00,0.5138888888888888
0,1,0,2019-10-07 12:30:00,0.5208333333333334
0,1,0,2019-10-07 12:40:00,0.5277777777777778
0,1,2,2019-10-07 12:50:00,0.5347222222222222
0,1,2,2019-10-07 13:00:00,0.5416666666666666
0,1,2,2019-10-07 13:10:00,0.5486111111111112
0,1,3,2019-10-07 13:20:00,0.5555555555555556
0,1,3,2019-10-07 13:30:00,0.5625
0,1,3,2019-10-07 13:40:00,0.5694444444444444
0,1,3,2019-10-07 13:50:00,0.5763888888888888
0,1,3,2019-10-07 14:00:00,0.5833333333333334
0,1,3,2019-10-07 14:10:00,0.5902777777777778
0,1,3,2019-10-07 14:20:00,0.5972222222222222
0,1,3,2019-10-07 14:30:00,0.6041666666666666
0,1,3,2019-10-07 14:40:00,0.6111111111111112
0,1,3,2019-10-07 14:50:00,0.6180555555555556
0,1,3,2019-10-07 15:00:00,0.625
0,1,3,2019-10-07 15:10:00,0.6319444444444444
0,1,3,2019-10-07 15:20:00,0.6388888888888888
0,1,3,2019-10-07 15:30:00,0.6458333333333334
0,1,3,2019-10-07 15:40:00,0.6527777777777778
0,1,3,2019-10-07 15:50:00,0.6597222222222222
0,1,3,2019-10-07 16:00:00,0.6666666666666666
0,1,3,2019-10-07 16:10:00,0.6736111111111112
0,1,3,2019-10-07 16:20:00,0.6805555555555556
0,1,3,2019-10-07 16:30:00,0.6875
0,1,3,2019-10-07 16:40:00,0.6944444444444444
0,1,3,2019-10-07 16:50:00,0.7013888888888888
0,1,3,2019-10-07 17:00:00,0.7083333333333334
0,1,3,2019-10-07 17:10:00,0.7152777777777778
0,1,3,2019-10-07 17:20:00,0.7222222222222222
0,1,3,2019-10-07 17:30:00,0.7291666666666666
0,1,3,2019-10-07 17:40:00,0.7361111111111112
0,1,3,2019-10-07 17:50:00,0.7430555555555556
0,1,2,2019-10-07 18:00:00,0.75
0,1,2,2019-10-07 18:10:00,0.7569444444444444
0,1,2,2019-10-07 18:20:00,0.7638888888888888
0,1,0,2019-10-07 18:30:00,0.7708333333333334
0,1,0,2019-10-07 18:40:00,0.7777777777777778
0,1,0,2019-10-07 18:50:00,0.7847222222222222
0,1,0,2019-10-07 19:00:00,0.7916666666666666
0,1,0,2019-10-07 19:10:00,0.7986111111111112
0,1,0,2019-10-07 19:20:00,0.8055555555555556
0,1,0,2019-10-07 19:30:00,0.8125
0,1,0,2019-10-07 19:40:00,0.8194444444444444
0,1,0,2019-10-07 19:50:00,0.8263888888888888
0,1,0,2019-10-07 20:00:00,0.8333333333333334
0,1,0,2019-10-07 20:10:00,0.8402777777777778
0,1,0,2019-10-07 20:20:00,0.8472222222222222
0,1,0,2019-10-07 20:30:00,0.8541666666666666
0,1,0,2019-10-07 20:40:00,0.8611111111111112
0,1,0,2019-10-07 20:50:00,0.8680555555555556
0,1,0,2019-10-07 21:00:00,0.875
0,1,0,2019-10-07 21:10:00,0.8819444444444444
0,1,0,2019-10-07 21:20:00,0.8888888888888888
0,1,0,2019-10-07 21:30:00,0.8958333333333334
0,1,0,2019-10-07 21:40:00,0.9027777777777778
0,1,0,2019-10-07 21:50:00,0.9097222222222222
0,1,0,2019-10-07 22:00:00,0.9166666666666666
0,1,0,2019-10-07 22:10:00,0.9236111111111112
0,1,0,2019-10-07 22:20:00,0.9305555555555556
0,1,0,2019-10-07 22:30:00,0.9375
0,1,0,2019-10-07 22:40:00,0.9444444444444444
0,1,0,2019-10-07 22:50:00,0.9513888888888888
0,1,0,2019-10-07 23:00:00,0.9583333333333334
0,1,0,2019-10-07 23:10:00,0.9652777777777778
0,1,3,2019-10-07 23:20:00,0.9722222222222222
0,1,3,2019-10-07 23:30:00,0.9791666666666666
0,1,3,2019-10-07 23:40:00,0.9861111111111112
0,1,3,2019-10-07 23:50:00,0.9930555555555556
0,2,3,2019-10-08 06:00:00,0.25
0,2,3,2019-10-08 06:10:00,0.2569444444444444
0,2,3,2019-10-08 06:20:00,0.2638888888888889
0,2,3,2019-10-08 06:30:00,0.2708333333333333
0,2,3,2019-10-08 06:40:00,0.2777777777777778
0,2,3,2019-10-08 06:50:00,0.2847222222222222
0,2,3,2019-10-08 07:00:00,0.2916666666666667
0,2,3,2019-10-08 07:10:00,0.2986111111111111
0,2,3,2019-10-08 07:20:00,0.3055555555555556
0,2,3,2019-10-08 07:30:00,0.3125
0,2,2,2019-10-08 07:40:00,0.3194444444444444
0,2,2,2019-10-08 07:50:00,0.3263888888888889
0,2,1,2019-10-08 08:00:00,0.3333333333333333
0,2,1,2019-10-08 08:10:00,0.3402777777777778
0,2,1,2019-10-08 08:20:00,0.3472222222222222
0,2,1,2019-10-08 08:30:00,0.3541666666666667
0,2,1,2019-10-08 08:40:00,0.3611111111111111
0,2,1,2019-10-08 08:50:00,0.3680555555555556
0,2,1,2019-10-08 09:00:00,0.375
0,2,1,2019-10-08 09:10:00,0.3819444444444444
0,2,1,2019-10-08 09:20:00,0.3888888888888889
0,2,1,2019-10-08 09:30:00,0.3958333333333333
0,2,1,2019-10-08 09:40:00,0.4027777777777778
0,2,1,2019-10-08 09:50:00,0.4097222222222222
0,2,0,2019-10-08 10:00:00,0.4166666666666667
0,2,0,2019-10-08 10:10:00,0.4236111111111111
0,2,0,2019-10-08 10:20:00,0.4305555555555556
0,2,0,2019-10-08 10:30:00,0.4375
0,2,0,2019-10-08 10:40:00,0.4444444444444444
0,2,0,2019-10-08 10:50:00,0.4513888888888889
0,2,0,2019-10-08 11:00:00,0.4583333333333333
0,2,0,2019-10-08 11:10:00,0.4652777777777778
0,2,0,2019-10-08 11:20:00,0.4722222222222222
0,2,0,2019-10-08 11:30:00,0.4791666666666667
0,2,0,2019-10-08 11:40:00,0.4861111111111111
0,2,0,2019-10-08 11:50:00,0.4930555555555556
0,2,0,2019-10-08 12:00:00,0.5
0,2,0,2019-10-08 12:10:00,0.5069444444444444
0,2,0,2019-10-08 12:20:00,0.5138888888888888
0,2,6,2019-10-08 12:30:00,0.5208333333333334
0,2,6,2019-10-08 12:40:00,0.5277777777777778
0,2,6,2019-10-08 12:50:00,0.5347222222222222
0,2,6,2019-10-08 13:00:00,0.5416666666666666
0,2,0,2019-10-08 13:10:00,0.5486111111111112
0,2,0,2019-10-08 13:20:00,0.5555555555555556
0,2,0,2019-10-08 13:30:00,0.5625
0,2,0,2019-10-08 13:40:00,0.5694444444444444
0,2,0,2019-10-08 13:50:00,0.5763888888888888
0,2,0,2019-10-08 14:00:00,0.5833333333333334
0,2,0,2019-10-08 14:10:00,0.5902777777777778
0,2,0,2019-10-08 14:20:00,0.5972222222222222
0,2,0,2019-10-08 14:30:00,0.6041666666666666
0,2,0,2019-10-08 14:40:00,0.6111111111111112
0,2,0,2019-10-08 14:50:00,0.6180555555555556
0,2,0,2019-10-08 15:00:00,0.625
0,2,0,2019-10-08 15:10:00,0.6319444444444444
0,2,0,2019-10-08 15:20:00,0.6388888888888888
0,2,0,2019-10-08 15:30:00,0.6458333333333334
0,2,0,2019-10-08 15:40:00,0.6527777777777778
0,2,0,2019-10-08 15:50:00,0.6597222222222222
0,2,0,2019-10-08 16:00:00,0.6666666666666666
0,2,0,2019-10-08 16:10:00,0.6736111111111112
0,2,0,2019-10-08 16:20:00,0.6805555555555556
0,2,1,2019-10-08 16:30:00,0.6875
0,2,1,2019-10-08 16:40:00,0.6944444444444444
0,2,1,2019-10-08 16:50:00,0.7013888888888888
0,2,1,2019-10-08 17:00:00,0.7083333333333334
0,2,1,2019-10-08 17:10:00,0.7152777777777778
0,2,1,2019-10-08 17:20:00,0.7222222222222222
0,2,1,2019-10-08 17:30:00,0.7291666666666666
0,2,1,2019-10-08 17:40:00,0.7361111111111112
0,2,1,2019-10-08 17:50:00,0.7430555555555556
0,2,1,2019-10-08 18:00:00,0.75
0,2,1,2019-10-08 18:10:00,0.7569444444444444
0,2,2,2019-10-08 18:20:00,0.7638888888888888
0,2,2,2019-10-08 18:30:00,0.7708333333333334
0,2,2,2019-10-08 18:40:00,0.7777777777777778
0,2,2,2019-10-08 18:50:00,0.7847222222222222
0,2,0,2019-10-08 19:00:00,0.7916666666666666
0,2,0,2019-10-08 19:10:00,0.7986111111111112
0,2,0,2019-10-08 19:20:00,0.8055555555555556
0,2,0,2019-10-08 19:30:00,0.8125
0,2,0,2019-10-08 19:40:00,0.8194444444444444
0,2,0,2019-10-08 19:50:00,0.8263888888888888
0,2,0,2019-10-08 20:00:00,0.8333333333333334
0,2,0,2019-10-08 20:10:00,0.8402777777777778
0,2,0,2019-10-08 20:20:00,0.8472222222222222
0,2,0,2019-10-08 20:30:00,0.8541666666666666
0,2,0,2019-10-08 20:40:00,0.8611111111111112
0,2,0,2019-10-08 20:50:00,0.8680555555555556
0,2,0,2019-10-08 21:00:00,0.875
0,2,0,2019-10-08 21:10:00,0.8819444444444444
0,2,0,2019-10-08 21:20:00,0.8888888888888888
0,2,0,2019-10-08 21:30:00,0.8958333333333334
0,2,0,2019-10-08 21:40:00,0.9027777777777778
0,2,0,2019-10-08 21:50:00,0.9097222222222222
0,2,0,2019-10-08 22:00:00,0.9166666666666666
0,2,0,2019-10-08 22:10:00,0.9236111111111112
0,2,0,2019-10-08 22:20:00,0.9305555555555556
0,2,0,2019-10-08 22:30:00,0.9375
0,2,0,2019-10-08 22:40:00,0.9444444444444444
0,2,0,2019-10-08 22:50:00,0.9513888888888888
0,2,3,2019-10-08 23:00:00,0.9583333333333334
0,2,3,2019-10-08 23:10:00,0.9652777777777778
0,2,3,2019-10-08 23:20:00,0.9722222222222222
0,2,3,2019-10-08 23:30:00,0.9791666666666666
0,2,3,2019-10-08 23:40:00,0.9861111111111112
0,2,3,2019-10-08 23:50:00,0.9930555555555556
0,3,3,2019-10-09 06:00:00,0.25
0,3,3,2019-10-09 06:10:00,0.2569444444444444
0,3,3,2019-10-09 06:20:00,0.2638888888888889
0,3,3,2019-10-09 06:30:00,0.2708333333333333
0,3,3,2019-10-09 06:40:00,0.2777777777777778
0,3,3,2019-10-09 06:50:00,0.2847222222222222
0,3,3,2019-10-09 07:00:00,0.2916666666666667
0,3,3,2019-10-09 07:10:00,0.2986111111111111
0,3,3,2019-10-09 07:20:00,0.3055555555555556
0,3,3,2019-10-09 07:30:00,0.3125
0,3,2,2019-10-09 07:40:00,0.3194444444444444
0,3,2,2019-10-09 07:50:00,0.3263888888888889
0,3,1,2019-10-09 08:00:00,0.3333333333333333
0,3,1,2019-10-09 08:10:00,0.3402777777777778
0,3,1,2019-10-09 08:20:00,0.3472222222222222
0,3,1,2019-10-09 08:30:00,0.3541666666666667
0,3,1,2019-10-09 08:40:00,0.3611111111111111
0,3,1,2019-10-09 08:50:00,0.3680555555555556
0,3,1,2019-10-09 09:00:00,0.375
0,3,1,2019-10-09 09:10:00,0.3819444444444444
0,3,1,2019-10-09 09:20:00,0.3888888888888889
0,3,1,2019-10-09 09:30:00,0.3958333333333333
0,3,1,2019-10-09 09:40:00,0.4027777777777778
0,3,1,2019-10-09 09:50:00,0.4097222222222222
0,3,1,2019-10-09 10:00:00,0.4166666666666667
0,3,1,2019-10-09 10:10:00,0.4236111111111111
0,3,1,2019-10-09 10:20:00,0.4305555555555556
0,3,1,2019-10-09 10:30:00,0.4375
0,3,1,2019-10-09 10:40:00,0.4444444444444444
0,3,1,2019-10-09 10:50:00,0.4513888888888889
0,3,1,2019-10-09 11:00:00,0.4583333333333333
0,3,1,2019-10-09 11:10:00,0.4652777777777778
0,3,1,2019-10-09 11:20:00,0.4722222222222222
0,3,1,2019-10-09 11:30:00,0.4791666666666667
0,3,1,2019-10-09 11:40:00,0.4861111111111111
0,3,0,2019-10-09 11:50:00,0.4930555555555556
0,3,0,2019-10-09 12:00:00,0.5
0,3,0,2019-10-09 12:10:00,0.5069444444444444
0,3,0,2019-10-09 12:20:00,0.5138888888888888
0,3,0,2019-10-09 12:30:00,0.5208333333333334
0,3,2,2019-10-09 12:40:00,0.5277777777777778
0,3,2,2019-10-09 12:50:00,0.5347222222222222
0,3,2,2019-10-09 13:00:00,0.5416666666666666
